Bigram                        		Count          		Probabiltites
board meeting                 		8.380953       		2.8578576E-4
meeting is                    		0.21753784     		7.417917E-6
is n't                        		7.111111       		2.4248486E-4
n't likely                    		1.8874773      		6.4361906E-5
likely to                     		3.9230769      		1.337747E-4
to be                         		29.0           		9.888835E-4
be convened                   		0.21753784     		7.417917E-6
convened until                		0.21753784     		7.417917E-6
until early                   		1.0042528      		3.424445E-5
early next                    		1.8874773      		6.4361906E-5
next week                     		0.21753784     		7.417917E-6
week .                        		1.8874773      		6.4361906E-5
. But                         		27.0           		9.206847E-4
But the                       		3.9230769      		1.337747E-4
the board                     		0.0            		0.0
board said                    		5.8333335      		1.9891337E-4
said it                       		17.5           		5.967401E-4
it was                        		7.111111       		2.4248486E-4
was n't                       		3.9230769      		1.337747E-4
n't interested                		0.21753784     		7.417917E-6
interested for                		0.21753784     		7.417917E-6
for now                       		1.8874773      		6.4361906E-5
now .                         		2.6153846      		8.918314E-5
. ``                          		0.0            		0.0
`` The                        		30.0           		0.001022983
The market                    		0.21753784     		7.417917E-6
market today                  		0.21753784     		7.417917E-6
today has                     		0.21753784     		7.417917E-6
has a                         		4.0147057      		1.368992E-4
a life                        		1.8874773      		6.4361906E-5
life of                       		1.0042528      		3.424445E-5
of its                        		30.0           		0.001022983
its own                       		2.6153846      		8.918314E-5
own ,                         		1.0042528      		3.424445E-5
, ''                          		0.0            		0.0
'' John                       		0.21753784     		7.417917E-6
John Akers                    		0.21753784     		7.417917E-6
Akers ,                       		0.21753784     		7.417917E-6
, chairman                    		0.0            		0.0
chairman of                   		0.0            		0.0
of International              		1.0042528      		3.424445E-5
International Business        		1.8874773      		6.4361906E-5
Business Machines             		1.8874773      		6.4361906E-5
Machines Corp.                		1.0042528      		3.424445E-5
Corp. ,                       		9.5            		3.239446E-4
, said                        		0.0            		0.0
said Saturday                 		0.21753784     		7.417917E-6
Saturday .                    		0.21753784     		7.417917E-6
. Sales                       		0.21753784     		7.417917E-6
Sales of                      		0.21753784     		7.417917E-6
of medium                     		0.21753784     		7.417917E-6
medium and                    		0.21753784     		7.417917E-6
and heavy-duty                		0.21753784     		7.417917E-6
heavy-duty trucks             		0.21753784     		7.417917E-6
trucks continue               		0.21753784     		7.417917E-6
continue to                   		1.8874773      		6.4361906E-5
to lag                        		0.21753784     		7.417917E-6
lag previous-year             		0.21753784     		7.417917E-6
previous-year rates           		0.21753784     		7.417917E-6
rates ,                       		0.21753784     		7.417917E-6
, leading                     		0.21753784     		7.417917E-6
leading Eaton                 		0.21753784     		7.417917E-6
Eaton to                      		0.21753784     		7.417917E-6
to expect                     		0.21753784     		7.417917E-6
expect fourth-quarter         		0.21753784     		7.417917E-6
